/home/yaxin/My_Files/ml_final/Chord-Classification/Models/MLP/mlp.py:70: UserWarning: Some classes occur only once — using random split.
  warnings.warn("Some classes occur only once — using random split.")
✅ Using cuda | hidden=[512, 256, 128] | lr=0.0001 | batch_size=128 | epochs=30
✅ Usable samples: 122912
✅ Feature shape: (122912, 128) | Classes: 320
Epoch 01/30 | Loss: 2249.0977
         255       0.95      0.97      0.96       287
         256       0.67      0.50      0.57         8
         257       1.00      0.56      0.72        16
         259       0.85      0.61      0.71        18
         261       0.00      0.00      0.00         3
         263       0.76      0.44      0.56        43
         264       0.30      0.21      0.25        14
         265       0.62      0.62      0.62         8
         266       0.75      0.38      0.50         8
         267       1.00      0.50      0.67         2
         268       0.00      0.00      0.00         1
         269       0.00      0.00      0.00         4
         271       0.67      0.80      0.73         5
         272       0.00      0.00      0.00         1
         273       1.00      0.50      0.67         2
         274       0.88      0.92      0.90       528
         275       0.52      0.69      0.59        16
         276       0.70      0.50      0.58        14
         277       0.00      0.00      0.00        10
         278       0.67      0.30      0.41        20
         279       0.00      0.00      0.00         2
         280       1.00      0.33      0.50         3
         281       0.17      0.25      0.20         4
         282       0.87      0.96      0.91       277
         283       0.50      0.50      0.50         8
         284       0.40      0.25      0.31         8
         286       0.91      0.62      0.74        32
         288       0.29      0.29      0.29         7
         290       0.51      0.57      0.54        44
         291       0.54      0.39      0.45        18
         292       0.67      0.71      0.69        14
         293       0.50      0.50      0.50         4
         295       0.00      0.00      0.00         1
         296       0.57      0.67      0.62         6
         298       1.00      0.67      0.80         3
         300       1.00      0.33      0.50         3
         301       0.91      0.94      0.92       547
         302       0.81      0.83      0.82        30
         303       0.67      0.33      0.44        12
         304       0.75      0.75      0.75         4
         305       0.57      0.33      0.42        12
         306       0.00      0.00      0.00         1
         307       0.00      0.00      0.00         3
         308       0.80      0.57      0.67         7
         309       0.88      0.97      0.93       314
         310       0.00      0.00      0.00         3
         311       0.60      0.33      0.43        18
         312       0.74      0.58      0.65        24
         313       0.00      0.00      0.00         1
         314       0.43      0.27      0.33        11
         316       0.60      0.56      0.58        48
         317       0.79      0.50      0.61        38
         318       0.58      0.47      0.52        15
         319       0.65      0.77      0.70       264

    accuracy                           0.84     12292
   macro avg       0.55      0.43      0.46     12292
weighted avg       0.82      0.84      0.82     12292

Confusion Matrix:
[[  1   0   0 ...   0   0   0]
 [  0   1   0 ...   0   0   0]
 [  0   0   2 ...   0   0   0]
 ...
 [  0   0   0 ...  19   1   0]
 [  0   0   0 ...   0   7   0]
 [  0   0   0 ...   0   0 203]]
