/home/yaxin/My_Files/ml_final/Chord-Classification/Models/MLP/mlp.py:70: UserWarning: Some classes occur only once — using random split.
  warnings.warn("Some classes occur only once — using random split.")
✅ Using cuda | hidden=[512, 256, 128] | lr=0.0005 | batch_size=64 | epochs=10
✅ Usable samples: 122912
✅ Feature shape: (122912, 128) | Classes: 320
Epoch 01/10 | Loss: 2368.8247
         120       0.75      0.33      0.46         9
         121       0.92      0.92      0.92       283
         122       0.71      0.42      0.53        12
         123       0.18      0.33      0.24         6
         125       0.94      0.65      0.77        23
         127       1.00      0.33      0.50         6
         129       0.78      0.64      0.71        56
         130       0.73      0.41      0.52        27
         131       0.57      0.44      0.50         9
         132       0.40      0.67      0.50         3
         134       1.00      0.33      0.50         3
         135       0.00      0.00      0.00         1
         136       1.00      0.25      0.40         4
         137       1.00      0.83      0.91         6
         138       0.00      0.00      0.00         0
         140       0.90      0.94      0.92       524
         141       0.71      0.55      0.62        31
         142       0.78      0.55      0.64        53
         143       0.50      0.17      0.25         6
         144       0.33      0.22      0.27        18
         145       1.00      0.25      0.40         4
         146       0.00      0.00      0.00         1
         147       0.80      0.50      0.62         8
         148       0.93      0.92      0.92       274
         149       0.63      0.86      0.73        14
         150       0.50      0.41      0.45        22
         152       0.66      0.68      0.67        28
         153       1.00      0.25      0.40         4
         154       0.45      0.83      0.59         6
         156       0.67      0.67      0.67        84
         157       0.64      0.39      0.49        23
         158       0.67      0.50      0.57         8
         159       1.00      0.40      0.57        20
         160       0.00      0.00      0.00         1
         161       0.67      0.67      0.67         6
         162       0.67      0.57      0.62         7
         163       1.00      0.75      0.86         4
         164       0.50      1.00      0.67         4
         165       0.00      0.00      0.00         0
         167       0.90      0.91      0.90       463
         168       0.61      0.68      0.64        28
         169       0.62      0.43      0.51        23
         170       0.00      0.00      0.00         4
         171       0.50      0.17      0.25         6
         172       0.00      0.00      0.00         0
         173       0.00      0.00      0.00         1
         174       0.83      0.83      0.83         6
         175       0.88      0.96      0.92       313
         176       0.85      0.74      0.79        31
         177       0.50      0.36      0.42        14
         178       1.00      1.00      1.00         1
         179       0.88      0.63      0.73        35
         180       0.00      0.00      0.00         2
         181       0.62      0.42      0.50        12
         182       0.53      0.61      0.57        59
         183       0.57      0.52      0.54        25
         184       0.62      0.42      0.50        12
         185       0.75      0.86      0.80         7
         186       0.00      0.00      0.00         1
         187       1.00      1.00      1.00         1
         188       0.00      0.00      0.00         1
         189       0.00      0.00      0.00         1
         190       1.00      0.83      0.91         6
         191       0.00      0.00      0.00         0
         192       1.00      0.33      0.50         3
         193       0.91      0.93      0.92       460
         194       0.67      0.62      0.64        26
         195       0.57      0.27      0.36        15
         196       0.00      0.00      0.00         4
         197       1.00      0.17      0.29        12
         198       0.00      0.00      0.00         2
         199       0.50      1.00      0.67         1
         200       0.67      0.40      0.50         5
         201       0.92      0.94      0.93       348
         202       0.83      0.50      0.62        10
         203       0.44      0.71      0.55        21
         204       1.00      1.00      1.00         1
         205       0.79      0.79      0.79        38
         206       1.00      0.75      0.86         4
         207       0.00      0.00      0.00         6
         208       0.00      0.00      0.00         0
         209       0.70      0.68      0.69        28
         210       0.76      0.50      0.60        26
         211       0.50      0.71      0.59         7
         212       0.89      1.00      0.94         8
         213       0.67      1.00      0.80         2
         214       0.00      0.00      0.00         1
         215       1.00      0.67      0.80         3
         217       0.50      1.00      0.67         2
         219       0.00      0.00      0.00         1
         220       0.93      0.94      0.93       453
         221       0.88      0.71      0.79        31
         222       0.83      0.60      0.70        25
         223       0.00      0.00      0.00         5
         224       0.53      0.73      0.62        11
         225       0.20      0.50      0.29         2
         226       0.50      1.00      0.67         1
         227       1.00      0.50      0.67        10
         228       0.93      0.92      0.92       218
         229       0.27      0.60      0.38         5
         230       0.64      0.41      0.50        17
         231       0.00      0.00      0.00         3
         232       0.79      0.88      0.83        34
         233       0.00      0.00      0.00         2
         234       0.57      0.57      0.57         7
         236       0.85      0.59      0.70        37
         237       0.63      0.63      0.63        27
         238       0.75      0.55      0.63        11
         239       0.60      0.75      0.67         4
         241       0.00      0.00      0.00         2
         242       1.00      0.25      0.40         4
         243       1.00      1.00      1.00         1
         244       1.00      0.80      0.89         5
         246       1.00      1.00      1.00         1
         247       0.88      0.96      0.92       404
         248       0.89      0.61      0.72        28
         249       0.00      0.00      0.00         8
         250       0.00      0.00      0.00         5
         251       0.50      0.44      0.47         9
         252       0.00      0.00      0.00         1
         253       1.00      1.00      1.00         4
         254       0.60      0.50      0.55         6
         255       0.96      0.96      0.96       287
         256       0.75      0.38      0.50         8
         257       0.57      0.75      0.65        16
         259       0.79      0.83      0.81        18
         261       0.00      0.00      0.00         3
         263       0.71      0.58      0.64        43
         264       0.23      0.43      0.30        14
         265       0.83      0.62      0.71         8
         266       0.67      0.50      0.57         8
         267       1.00      0.50      0.67         2
         268       0.00      0.00      0.00         1
         269       0.00      0.00      0.00         4
         271       0.80      0.80      0.80         5
         272       0.00      0.00      0.00         1
         273       1.00      0.50      0.67         2
         274       0.88      0.95      0.91       528
         275       0.91      0.62      0.74        16
         276       1.00      0.36      0.53        14
         277       0.33      0.30      0.32        10
         278       0.47      0.45      0.46        20
         279       0.00      0.00      0.00         2
         280       0.25      0.33      0.29         3
         281       0.00      0.00      0.00         4
         282       0.93      0.91      0.92       277
         283       0.50      0.75      0.60         8
         284       0.29      0.62      0.40         8
         286       0.72      0.72      0.72        32
         288       0.33      0.14      0.20         7
         290       0.62      0.45      0.53        44
         291       0.46      0.72      0.57        18
         292       0.62      0.36      0.45        14
         293       0.44      1.00      0.62         4
         295       0.00      0.00      0.00         1
         296       0.80      0.67      0.73         6
         298       1.00      0.67      0.80         3
         300       0.67      0.67      0.67         3
         301       0.91      0.92      0.92       547
         302       0.69      0.83      0.76        30
         303       0.75      0.50      0.60        12
         304       0.67      1.00      0.80         4
         305       0.71      0.42      0.53        12
         306       0.00      0.00      0.00         1
         307       1.00      0.33      0.50         3
         308       0.50      0.43      0.46         7
         309       0.92      0.96      0.94       314
         310       0.33      0.33      0.33         3
         311       0.70      0.39      0.50        18
         312       0.83      0.62      0.71        24
         313       0.00      0.00      0.00         1
         314       0.36      0.82      0.50        11
         316       0.61      0.52      0.56        48
         317       0.52      0.66      0.58        38
         318       0.53      0.60      0.56        15
         319       0.59      0.80      0.68       264

    accuracy                           0.85     12292
   macro avg       0.61      0.53      0.54     12292
weighted avg       0.85      0.85      0.84     12292

Confusion Matrix:
[[  6   0   0 ...   0   0   0]
 [  1   1   0 ...   0   0   0]
 [  0   0   2 ...   0   0   0]
 ...
 [  0   0   0 ...  25   1   0]
 [  0   0   0 ...   2   9   0]
 [  0   0   0 ...   1   1 210]]
